GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,96.6 [95.4-97.4],96.55542,95.40084,97.42796,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,97.2 [95.3-98.3],97.15897,95.29507,98.29765,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,NHLM,None,,,,,,,,,,,,,,88.5 [82.3-92.7],88.51064,82.33649,92.71754,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,SHLM,Secondary or higher,,,,,,,,,,,,,,97.1 [96.5-97.5],97.05527,96.50153,97.52362,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,URB,Urban,,,,,,,,96.8 [96.2-97.4],96.84792,96.20298,97.38628,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201606,06 Cajamarca,,95.8 [91.7-97.9],95.78254,91.67125,97.91065,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201607,07 Callao,,97.6 [95.7-98.6],97.57472,95.73642,98.63174,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201608,08 Cusco,,96.0 [92.4-97.9],95.98161,92.4155,97.90894,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201609,09 Huancavelica,,95.8 [93.0-97.5],95.816,93.00648,97.52686,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201610,10 Huanuco,,96.0 [93.5-97.6],95.9894,93.4713,97.56161,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201623,23 Tacna,,97.1 [94.9-98.4],97.12145,94.92054,98.38494,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201624,24 Tumbes,,97.8 [96.0-98.8],97.79898,95.97281,98.80735,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201625,25 Ucayali,,86.5 [80.7-90.8],86.51159,80.66328,90.793,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,99.5 [98.7-99.8],99.54007,98.67237,99.84158,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,PRLM,Primary,,,,,,,,,,,,,,91.1 [89.3-92.6],91.07567,89.3057,92.57703,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,RUR,Rural,,,,,,,,92.6 [91.2-93.8],92.61629,91.21645,93.80817,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201601,01 Amazonas,,88.8 [84.4-92.0],88.784,84.44095,92.02919,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201615,15 Lima,,97.1 [95.5-98.1],97.10843,95.54968,98.13189,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201616,16 Loreto,,86.7 [82.5-90.0],86.68064,82.53867,89.95963,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201617,17 Madre de Dios,,96.2 [93.9-97.7],96.21281,93.91318,97.66523,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201618,18 Moquegua,,97.6 [95.5-98.7],97.62431,95.5461,98.74555,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201602,02 Ancash,,98.8 [97.2-99.5],98.80922,97.19498,99.49928,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201604,04 Arequipa,,97.1 [94.6-98.4],97.07556,94.55946,98.44714,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201611,11 Ica,,97.9 [96.1-98.8],97.85111,96.10834,98.82299,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201613,13 La Libertad,,96.0 [93.3-97.6],95.95692,93.27287,97.59764,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201620,20 Piura,,97.7 [96.0-98.7],97.66614,95.9838,98.65365,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201622,22 San Martin,,96.2 [94.1-97.5],96.18826,94.13807,97.54013,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201603,03 Apurimac,,98.7 [97.2-99.4],98.7383,97.18559,99.43932,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201605,05 Ayacucho,,93.2 [90.1-95.4],93.20929,90.07107,95.40621,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201612,12 Junin,,94.7 [90.8-97.0],94.68717,90.77896,96.99379,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201614,14 Lambayeque,,95.4 [93.5-96.8],95.44525,93.48395,96.83619,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201619,19 Pasco,,95.5 [92.0-97.6],95.5374,91.97034,97.56186,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201621,21 Puno,,94.3 [90.8-96.5],94.30558,90.84368,96.50887,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,61.2 [58.5-63.9],61.2272,58.52415,63.86285,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,89.0 [86.9-90.8],89.01874,86.87836,90.84676,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,18.5 [16.3-20.9],18.48392,16.32941,20.85185,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,43.2 [40.6-45.8],43.16454,40.58075,45.78608,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,74.7 [71.9-77.2],74.668,71.93785,77.21665,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,42.9 [40.1-45.6],42.8549,40.11751,45.63672,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,59.3 [56.6-62.0],59.3167,56.62333,61.95519,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,76.1 [73.6-78.4],76.09453,73.6386,78.38882,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,87.6 [85.4-89.5],87.5874,85.42109,89.47149,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,93.3 [90.8-95.2],93.3263,90.83295,95.17748,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,71.1 [64.9-76.5],71.0704,64.9024,76.54616,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,83.1 [79.1-86.6],83.14628,79.06886,86.56438,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,95.9 [92.7-97.7],95.87431,92.65923,97.71597,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,90.1 [85.9-93.2],90.11877,85.92136,93.16434,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,97.7 [91.0-99.4],97.70561,91.03263,99.44332,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,91.2 [86.3-94.5],91.20399,86.29974,94.46528,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,97.3 [93.3-98.9],97.30338,93.29536,98.94257,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,78.4 [71.6-83.9],78.39748,71.59429,83.93687,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,75.0 [67.3-81.3],74.96597,67.33199,81.31116,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,91.8 [87.8-94.6],91.81184,87.75574,94.60687,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,97.5 [92.8-99.1],97.47405,92.8168,99.13975,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,77.3 [71.5-82.3],77.34956,71.50201,82.29436,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,85.7 [81.6-89.0],85.65975,81.573,88.96278,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,90.7 [86.9-93.5],90.74389,86.89027,93.54884,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,96.7 [93.7-98.3],96.66817,93.73288,98.2543,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,80.3 [73.0-86.0],80.31995,73.01527,86.02571,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,90.6 [85.6-94.0],90.62479,85.64717,93.99715,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,97.0 [93.3-98.7],96.97018,93.30979,98.6567,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,87.8 [83.2-91.3],87.81646,83.16018,91.31964,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,94.1 [89.3-96.8],94.12926,89.33639,96.84402,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,87.0 [84.5-89.1],86.98663,84.47841,89.14162,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,92.1 [89.7-94.0],92.09808,89.7354,93.95358,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,96.1 [93.4-97.8],96.12331,93.38107,97.75673,,,
