Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1971,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1970,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1969,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1968,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1967,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1966,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1965,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1964,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1963,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1962,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1961,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1960,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Peru,PER,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Peru,PER,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Peru,PER,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Peru,PER,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5
Peru,PER,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Peru,PER,1989,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1988,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1987,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1986,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1985,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1984,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1983,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1982,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1981,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1980,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1979,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1978,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1977,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1976,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1975,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1974,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1973,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1972,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1971,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1970,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1969,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1968,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1967,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1966,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1965,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1964,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1963,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1962,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1961,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,1960,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,
Peru,PER,2017,Urban population (% of total),SP.URB.TOTL.IN.ZS,77.72
Peru,PER,2016,Urban population (% of total),SP.URB.TOTL.IN.ZS,77.539
Peru,PER,2015,Urban population (% of total),SP.URB.TOTL.IN.ZS,77.357
Peru,PER,2014,Urban population (% of total),SP.URB.TOTL.IN.ZS,77.173
Peru,PER,2013,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.989
Peru,PER,2012,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.804
Peru,PER,2011,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.617
Peru,PER,2010,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.43
Peru,PER,2009,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.241
Peru,PER,2008,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.052
Peru,PER,2007,Urban population (% of total),SP.URB.TOTL.IN.ZS,75.803
Peru,PER,2006,Urban population (% of total),SP.URB.TOTL.IN.ZS,75.421
Peru,PER,2005,Urban population (% of total),SP.URB.TOTL.IN.ZS,75.034
Peru,PER,2004,Urban population (% of total),SP.URB.TOTL.IN.ZS,74.644
Peru,PER,2003,Urban population (% of total),SP.URB.TOTL.IN.ZS,74.249
Peru,PER,2002,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.85
Peru,PER,2001,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.448
Peru,PER,2000,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.042
Peru,PER,1999,Urban population (% of total),SP.URB.TOTL.IN.ZS,72.631
Peru,PER,1998,Urban population (% of total),SP.URB.TOTL.IN.ZS,72.216
Peru,PER,1997,Urban population (% of total),SP.URB.TOTL.IN.ZS,71.798
Peru,PER,1996,Urban population (% of total),SP.URB.TOTL.IN.ZS,71.377
Peru,PER,1995,Urban population (% of total),SP.URB.TOTL.IN.ZS,70.951
Peru,PER,1994,Urban population (% of total),SP.URB.TOTL.IN.ZS,70.521
Peru,PER,1993,Urban population (% of total),SP.URB.TOTL.IN.ZS,70.089
Peru,PER,1992,Urban population (% of total),SP.URB.TOTL.IN.ZS,69.697
Peru,PER,1991,Urban population (% of total),SP.URB.TOTL.IN.ZS,69.3
Peru,PER,1990,Urban population (% of total),SP.URB.TOTL.IN.ZS,68.901
Peru,PER,1989,Urban population (% of total),SP.URB.TOTL.IN.ZS,68.499
Peru,PER,1988,Urban population (% of total),SP.URB.TOTL.IN.ZS,68.095
Peru,PER,1987,Urban population (% of total),SP.URB.TOTL.IN.ZS,67.687
Peru,PER,1986,Urban population (% of total),SP.URB.TOTL.IN.ZS,67.277
Peru,PER,1985,Urban population (% of total),SP.URB.TOTL.IN.ZS,66.864
Peru,PER,1984,Urban population (% of total),SP.URB.TOTL.IN.ZS,66.449
Peru,PER,1983,Urban population (% of total),SP.URB.TOTL.IN.ZS,66.031
Peru,PER,1982,Urban population (% of total),SP.URB.TOTL.IN.ZS,65.61
Peru,PER,1981,Urban population (% of total),SP.URB.TOTL.IN.ZS,65.182
Peru,PER,1980,Urban population (% of total),SP.URB.TOTL.IN.ZS,64.574
Peru,PER,1979,Urban population (% of total),SP.URB.TOTL.IN.ZS,63.96
Peru,PER,1978,Urban population (% of total),SP.URB.TOTL.IN.ZS,63.341
Peru,PER,1977,Urban population (% of total),SP.URB.TOTL.IN.ZS,62.719
Peru,PER,1976,Urban population (% of total),SP.URB.TOTL.IN.ZS,62.093
Peru,PER,1975,Urban population (% of total),SP.URB.TOTL.IN.ZS,61.461
Peru,PER,1974,Urban population (% of total),SP.URB.TOTL.IN.ZS,60.827
Peru,PER,1973,Urban population (% of total),SP.URB.TOTL.IN.ZS,60.188
Peru,PER,1972,Urban population (% of total),SP.URB.TOTL.IN.ZS,59.547
Peru,PER,1971,Urban population (% of total),SP.URB.TOTL.IN.ZS,58.496
Peru,PER,1970,Urban population (% of total),SP.URB.TOTL.IN.ZS,57.406
Peru,PER,1969,Urban population (% of total),SP.URB.TOTL.IN.ZS,56.309
Peru,PER,1968,Urban population (% of total),SP.URB.TOTL.IN.ZS,55.207
Peru,PER,1967,Urban population (% of total),SP.URB.TOTL.IN.ZS,54.096
Peru,PER,1966,Urban population (% of total),SP.URB.TOTL.IN.ZS,52.983
Peru,PER,1965,Urban population (% of total),SP.URB.TOTL.IN.ZS,51.868
Peru,PER,1964,Urban population (% of total),SP.URB.TOTL.IN.ZS,50.752
Peru,PER,1963,Urban population (% of total),SP.URB.TOTL.IN.ZS,49.632
Peru,PER,1962,Urban population (% of total),SP.URB.TOTL.IN.ZS,48.514
Peru,PER,1961,Urban population (% of total),SP.URB.TOTL.IN.ZS,47.398
Peru,PER,1960,Urban population (% of total),SP.URB.TOTL.IN.ZS,46.811
